Round,Counsel. Rank,Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Penalty,Bond Years,Beds (Inst.)
1,60721,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Bhaskar Med Coll Yenkapally,DERMATOLOGY,750000,Info not available,2000000,1,850
1,60733,Tel Govt-NS LOC,OPEN-GEN,Telangana,Prathima IMS Karimnagar,SPM,462250,Info not available,2000000,1,1060
1,60788,Tel Govt-NS LOC,OPEN-GEN,Telangana,Kamineni IMS Narketpally,PATHOLOGY,430000,Info not available,2000000,1,1060
1,61546,Tel Govt-NS LOC,ST-GEN,Telangana,Mediciti IMS Ghanpur,GENERAL MEDICINE,700000,Info not available,2000000,1,720
1,61635,Tel Govt-NS LOC,SC-FEM,Telangana,SVS Med Coll Mehboobnagar,PATHOLOGY,460000,Info not available,2000000,1,760
1,62024,Tel Govt-NS LOC,BCA-GEN,Telangana,Govt Med Coll Mahabubnagar,FORENSIC MEDICINE,10000, 50686,2000000,1,900
1,62056,Tel Govt-NS LOC,ST-GEN,Telangana,Mediciti IMS Ghanpur,DERMATOLOGY,700000,Info not available,2000000,1,720
1,62073,Tel Govt-NS LOC,SC-FEM,Telangana,CAIMS Karimnagar,ORTHOPAEDICS,775000,Info not available,2000000,1,1000
1,62418,Tel Govt-NS LOC,BCB-GEN,Telangana,Osmania Med Coll Hyderabad,MICROBIOLOGY,10000, 50686,2000000,1,4800
1,62421,Tel Govt-NS UNR,ST-FEM,Telangana,Apollo IMSR Hyderabad,GENERAL MEDICINE,750000,Info not available,2000000,1,570
1,62459,Tel Govt-NS LOC,ST-FEM,Telangana,Osmania Med Coll Hyderabad,GENERAL SURGERY,10000, 50686,2000000,1,4800
1,62697,Tel Govt-NS LOC,OPEN-GEN,Telangana,Mediciti IMS Ghanpur,SPM,430000,Info not available,2000000,1,720
1,62818,Tel Govt-NS LOC,OPEN-FEM,Telangana,Gandhi Med Coll Secunderabad,PHYSIOLOGY,10000, 50686,2000000,1,1200
1,63562,Tel Govt-NS LOC,OPEN-FEM,Telangana,Kakatiya Med Coll Warangal,PHARMACOLOGY,10000, 50686,2000000,1,1150
1,63782,Tel Govt-NS LOC,ST-GEN,Telangana,Prathima IMS Karimnagar,PAEDIATRICS,750000,Info not available,2000000,1,1060
1,63863,Tel Govt-Serv LOC,OPEN-FEM,Telangana,Osmania Med Coll Hyderabad,OBG,10000, 50686,2000000,1,4800
1,63939,Tel Govt-Serv UNR,OPEN-GEN,Telangana,Kakatiya Med Coll Warangal,EMERGENCY MEDICINE,10000, 50686,2000000,1,1150
1,65072,Tel Govt-NS UNR,ST-GEN,Telangana,Mediciti IMS Ghanpur,PAEDIATRICS,-,-,-,-,720
1,65414,Tel Govt-NS UNR,ST-GEN,Telangana,Mamata Med Coll Khammam,OBG,750000,Info not available,2000000,1,1080
1,65435,Tel Govt-Serv LOC,SC-GEN,Telangana,Osmania Med Coll Hyderabad,DERMATOLOGY,10000, 50686,2000000,1,4800
1,65490,Tel Govt-Serv UNR,BCE-GEN,Telangana,Mamata Med Coll Khammam,RADIO DIAGNOSIS,750000,Info not available,2000000,1,1080
1,65781,Tel Govt-NS LOC,OPEN-FEM,Telangana,NIMS Hyderabad,BIOCHEMISTRY,72000, 99969,5000000,1,1498
1,65811,Tel Govt-Serv UNR,ST-GEN,Telangana,Rajiv Gandhi IMS Adilabad,DERMATOLOGY,10000, 50686,2000000,1,Info Not Availbale
1,66027,Tel Govt-NS LOC,OPEN-GEN,Telangana,NIMS Hyderabad,BIOCHEMISTRY,72000, 99969,5000000,1,1498
1,66462,Tel Govt-NS LOC,ST-FEM,Telangana,Kakatiya Med Coll Warangal,ANAESTHESIOLOGY,10000, 50686,2000000,1,1150
1,66787,Tel Govt-NS UNR,ST-GEN,Telangana,Kamineni IMS Narketpally,ANAESTHESIOLOGY,750000,Info not available,2000000,1,1060
1,66922,Tel Govt-NS LOC,SC-GEN,Telangana,Gandhi Med Coll Secunderabad,FORENSIC MEDICINE,10000, 50686,2000000,1,1200
1,66992,Tel Govt-Serv LOC,OPEN-FEM,Telangana,MNR Med Coll Sangareddy,GENERAL MEDICINE,700000,Info not available,2000000,1,760
1,67071,Tel Govt-NS LOC,OPEN-FEM,Telangana,Osmania Med Coll Hyderabad,BIOCHEMISTRY,10000, 50686,2000000,1,4800
1,67773,Tel Govt-NS LOC,OPEN-GEN,Telangana,Govt Med Coll Nalgonda,PHARMACOLOGY,10000, 50686,2000000,1,-
1,67928,Tel Govt-NS LOC,OPEN-GEN,Telangana,ESIC Med CollSanath Nagar,BIOCHEMISTRY, 250000,107800,1000000,2,690
1,67983,Tel Govt-NS LOC,ST-GEN,Telangana,RVM IMSRC Siddipet,GENERAL MEDICINE,700000,Info not available,2000000,1,1110
1,67993,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Apollo IMSR Hyderabad,RADIO DIAGNOSIS,750000,Info not available,2000000,1,570
1,68536,Tel Govt-NS LOC,BCA-GEN,Telangana,Kamineni (KAMSRC) Hyderabad,PATHOLOGY,430000,Info not available,2000000,1,650
1,69114,Tel Govt-Serv LOC,BCB-GEN,Telangana,Osmania Med Coll Hyderabad,GENERAL MEDICINE,10000, 50686,2000000,1,4800
1,69241,Tel Govt-Serv LOC,OPEN-FEM,Telangana,Kakatiya Med Coll Warangal,PAEDIATRICS,10000, 50686,2000000,1,1150
1,69575,Tel Govt-NS LOC,ST-GEN,Telangana,Malla Reddy IMS Hyderabad,OBG,700000,Info not available,2000000,1,940
1,70276,Tel Govt-NS LOC,ST-FEM,Telangana,Govt Med Coll Siddipet,ENT,10000, 50686,2000000,1,-
1,70662,Tel Govt-NS LOC,OPEN-GEN,Telangana,Osmania Med Coll Hyderabad,BIOCHEMISTRY,10000, 50686,2000000,1,4800
1,70754,Tel Govt-NS LOC,OPEN-GEN,Telangana,Govt Med Coll Siddipet,FORENSIC MEDICINE,10000, 50686,2000000,1,-
1,70830,Tel Govt-NS LOC,SC-GEN,Telangana,Malla Reddy IMS Hyderabad,PATHOLOGY,430000,Info not available,2000000,1,940
1,70936,Tel Govt-NS LOC,ST-GEN,Telangana,Malla Reddy(Women) Hyderabad,ANAESTHESIOLOGY,700000,Info not available,2000000,1,1050
1,71048,Tel Govt-Serv LOC,BCD-GEN,Telangana,Govt Med Coll Nizamabad,GENERAL MEDICINE,10000, 50686,2000000,1,500
1,71201,Tel Govt-NS LOC,SC-GEN,Telangana,Osmania Med Coll Hyderabad,PHARMACOLOGY,10000, 50686,2000000,1,4800
1,71261,Tel Govt-Serv LOC,SC-GEN,Telangana,Osmania Med Coll Hyderabad,RADIO DIAGNOSIS,10000, 50686,2000000,1,4800
1,71920,Tel Govt-NS LOC,ST-FEM,Telangana,Dr Patnam MRInstofMSChevella,GENERAL MEDICINE,-,-,-,-,-
1,71976,Tel Govt-NS LOC,BCD-GEN,Telangana,Kakatiya Med Coll Warangal,PHARMACOLOGY,10000, 50686,2000000,1,1150
1,72035,Tel Govt-NS LOC,ST-GEN,Telangana,Malla Reddy IMS Hyderabad,GENERAL SURGERY,700000,Info not available,2000000,1,940
1,72242,Tel Govt-NS LOC,OPEN-GEN,Telangana,Osmania Med Coll Hyderabad,PHYSIOLOGY,10000, 50686,2000000,1,4800
1,72455,Tel Govt-NS LOC,ST-FEM,Telangana,Mahavir Inst of MS Vikarabad,PAEDIATRICS,700000,Info not available,2000000,1,700
1,72553,Tel Govt-NS LOC,OPEN-GEN,Telangana,Gandhi Med Coll Secunderabad,BIOCHEMISTRY,10000, 50686,2000000,1,1200
1,72765,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Gandhi Med Coll Secunderabad,PAEDIATRICS,10000, 50686,2000000,1,1200
1,73201,Tel Govt-NS LOC,ST-GEN,Telangana,Osmania Med Coll Hyderabad,PSYCHIATRY,10000, 50686,2000000,1,4800
1,73551,Tel Govt-NS UNR,ST-GEN,Telangana,Mediciti IMS Ghanpur,ORTHOPAEDICS,700000,Info not available,2000000,1,720
1,73987,Tel Govt-NS LOC,SC-FEM,Telangana,Dr Patnam MRInstofMSChevella,PATHOLOGY,430000,Info not available,2000000,1,-
1,74399,Tel Govt-NS LOC,OPEN-FEM,Telangana,Govt Med Coll Siddipet,PHARMACOLOGY,10000, 50686,2000000,1,-
1,74448,Tel Govt-NS LOC,ST-GEN,Telangana,Osmania Med Coll Hyderabad,OPHTHALMOLOGY,10000, 50686,2000000,1,4800
1,74605,Tel Govt-NS LOC,BCE-FEM,Telangana,Mamata AcadofMedSciBachupally,PATHOLOGY,430000,Info not available,2000000,1,-
1,74623,Tel Govt-NS LOC,ST-GEN,Telangana,Malla Reddy(Women) Hyderabad,OBG,700000,Info not available,2000000,1,1050
1,74781,Tel Govt-Serv LOC,MIN-GEN-MSM,Telangana,DCMS Hyderabad,RADIO DIAGNOSIS,775000,Info not available,2000000,1,1400
1,74828,Tel Govt-NS LOC,SC-GEN,Telangana,NIMS Hyderabad,BIOCHEMISTRY,72000, 99969,5000000,1,1498
1,75024,Tel Govt-NS LOC,BCD-GEN,Telangana,Gandhi Med Coll Secunderabad,MICROBIOLOGY,10000, 50686,2000000,1,1200
1,75109,Tel Govt-NS LOC,OPEN-GEN,Telangana,ESIC Med CollSanath Nagar,PHYSIOLOGY, 250000,107800,1000000,2,690
1,75175,Tel Govt-NS LOC,OPEN-GEN,Telangana,RVM IMSRC Siddipet,SPM,430000,Info not available,2000000,1,1110
1,75233,Tel Govt-NS LOC,ST-FEM,Telangana,CAIMS Karimnagar,OBG,775000,Info not available,2000000,1,1000
1,75422,Tel Govt-NS LOC,BCB-GEN,Telangana,Gandhi Med Coll Secunderabad,PHARMACOLOGY,10000, 50686,2000000,1,1200
1,76413,Tel Govt-Serv UNR,OPEN-GEN,Telangana,Malla Reddy IMS Hyderabad,OBG,700000,Info not available,2000000,1,940
1,76831,Tel Govt-NS LOC,OPEN-GEN,Telangana,Gandhi Med Coll Secunderabad,ANATOMY,10000, 50686,2000000,1,1200
1,77225,Tel Govt-NS LOC,ST-FEM,Telangana,Mediciti IMS Ghanpur,TBRD,700000,Info not available,2000000,1,720
1,77976,Tel Govt-NS LOC,BCA-GEN,Telangana,Kakatiya Med Coll Warangal,MICROBIOLOGY,10000, 50686,2000000,1,1150
1,78330,Tel Govt-NS LOC,BCD-FEM,Telangana,CAIMS Karimnagar,PATHOLOGY,430000,Info not available,2000000,1,1000
1,78951,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Kamineni (KAMSRC) Hyderabad,GENERAL MEDICINE,700000,Info not available,2000000,1,650
1,79235,Tel Govt-NS UNR,BCE-GEN,Telangana,Osmania Med Coll Hyderabad,PHARMACOLOGY,10000, 50686,2000000,1,4800
1,79254,Tel Govt-NS LOC,OPEN-GEN,Telangana,Kakatiya Med Coll Warangal,BIOCHEMISTRY,10000, 50686,2000000,1,1150
1,79405,Tel Govt-NS LOC,ST-GEN,Telangana,Osmania Med Coll Hyderabad,RADIATION ONCOLOGY,10000, 50686,2000000,1,4800
1,80538,Tel Govt-NS LOC,ST-GEN,Telangana,NIMS Hyderabad,PATHOLOGY,72000, 99969,5000000,1,1498
1,80676,Tel Govt-NS LOC,ST-GEN,Telangana,Mahavir Inst of MS Vikarabad,OBG,700000,Info not available,2000000,1,700
1,81130,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Gandhi Med Coll Secunderabad,OBG,10000, 50686,2000000,1,1200
1,82120,Tel Govt-Serv LOC,ST-GEN,Telangana,Osmania Med Coll Hyderabad,PAEDIATRICS,10000, 50686,2000000,1,4800
1,83794,Tel Govt-Serv UNR,OPEN-GEN,Telangana,Osmania Med Coll Hyderabad,ANAESTHESIOLOGY,10000, 50686,2000000,1,4800
1,83986,Tel Govt-NS LOC,ST-GEN,Telangana,Prathima IMS Karimnagar,GENERAL SURGERY,750000,Info not available,2000000,1,1060
1,84033,Tel Govt-Serv UNR,OPEN-GEN,Telangana,Govt Med Coll Nizamabad,GENERAL SURGERY,10000, 50686,2000000,1,500
1,84284,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Malla Reddy IMS Hyderabad,GENERAL MEDICINE,700000,Info not available,2000000,1,940
1,84404,Tel Govt-NS LOC,OPEN-FEM,Telangana,Mahavir Inst of MS Vikarabad,SPM,-,-,-,-,700
1,84634,Tel Govt-NS LOC,ST-GEN,Telangana,Malla Reddy IMS Hyderabad,OPHTHALMOLOGY,700000,Info not available,2000000,1,940
1,84780,Tel Govt-Serv LOC,ST-GEN,Telangana,Rajiv Gandhi IMS Adilabad,GENERAL MEDICINE,10000, 50686,2000000,1,Info Not Availbale
1,85034,Tel Govt-NS LOC,SC-GEN,Telangana,Osmania Med Coll Hyderabad,BIOCHEMISTRY,10000, 50686,2000000,1,4800
1,85128,Tel Govt-NS LOC,OPEN-GEN,Telangana,Govt Med Coll Siddipet,BIOCHEMISTRY,10000, 50686,2000000,1,-
1,85266,Tel Govt-NS LOC,OPEN-GEN,Telangana,Osmania Med Coll Hyderabad,ANATOMY,10000, 50686,2000000,1,4800
1,85421,Tel Govt-NS LOC,OPEN-FEM,Telangana,Govt Med Coll Siddipet,MICROBIOLOGY,10000, 50686,2000000,1,-
1,86879,Tel Govt-NS LOC,BCB-GEN,Telangana,RVM IMSRC Siddipet,PATHOLOGY,430000,Info not available,2000000,1,1110
1,87179,Tel Govt-NS UNR,ST-FEM,Telangana,Malla Reddy IMS Hyderabad,ANAESTHESIOLOGY,700000,Info not available,2000000,1,940
1,87210,Tel Govt-NS LOC,SC-GEN,Telangana,Mamata AcadofMedSciBachupally,PATHOLOGY,430000,Info not available,2000000,1,-
1,87320,Tel Govt-Serv UNR,SC-GEN,Telangana,Malla Reddy IMS Hyderabad,GENERAL MEDICINE,700000,Info not available,2000000,1,940
1,87523,Tel Govt-NS LOC,OPEN-GEN-PHO,Telangana,Gandhi Med Coll Secunderabad,GENERAL MEDICINE,10000, 50686,2000000,1,1200
1,87705,Tel Govt-NS LOC,ST-GEN,Telangana,Osmania Med Coll Hyderabad,PATHOLOGY,10000, 50686,2000000,1,4800
1,87833,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Prathima IMS Karimnagar,PAEDIATRICS,750000,Info not available,2000000,1,1060
1,88047,Tel Govt-Serv UNR,BCA-GEN,Telangana,Osmania Med Coll Hyderabad,OBG,10000, 50686,2000000,1,4800
1,88433,Tel Govt-NS LOC,SC-FEM,Telangana,Rajiv Gandhi IMS Adilabad,PHARMACOLOGY,10000, 50686,2000000,1,Info Not Availbale
1,89135,Tel Govt-NS LOC,SC-FEM,Telangana,Govt Med Coll Mahabubnagar,MICROBIOLOGY,10000, 50686,2000000,1,900
1,89381,Tel Govt-Serv LOC,BCB-GEN,Telangana,Gandhi Med Coll Secunderabad,RADIO DIAGNOSIS,10000, 50686,2000000,1,1200
1,89483,Tel Govt-NS LOC,OPEN-GEN,Telangana,Govt Med Coll Nalgonda,BIOCHEMISTRY,10000, 50686,2000000,1,-
1,89907,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Osmania Med Coll Hyderabad,TBRD,10000, 50686,2000000,1,4800
1,91157,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Malla Reddy IMS Hyderabad,PAEDIATRICS,700000,Info not available,2000000,1,940
1,91528,Tel Govt-NS LOC,OPEN-FEM,Telangana,Govt Med Coll Suryapet,BIOCHEMISTRY,10000, 50686,2000000,1,-
1,91611,Tel Govt-Serv UNR,SC-GEN,Telangana,Malla Reddy IMS Hyderabad,PAEDIATRICS,700000,Info not available,2000000,1,940
1,91632,Tel Govt-Serv LOC,ST-GEN,Telangana,SVS Med Coll Mehboobnagar,RADIO DIAGNOSIS,750000,Info not available,2000000,1,760
1,91708,Tel Govt-Serv LOC,ST-GEN,Telangana,Surabhi InstituteofMSSiddipet,GENERAL MEDICINE,775000,Info not available,2000000,1,-
1,92491,Tel Govt-Serv LOC,BCB-GEN,Telangana,Kakatiya Med Coll Warangal,TBRD,10000, 50686,2000000,1,1150
1,92673,Tel Govt-Serv UNR,BCD-GEN,Telangana,Osmania Med Coll Hyderabad,GENERAL SURGERY,10000, 50686,2000000,1,4800
1,93124,Tel Govt-NS LOC,ST-FEM,Telangana,Kamineni (KAMSRC) Hyderabad,GENERAL SURGERY,700000,Info not available,2000000,1,650
1,93439,Tel Govt-Serv LOC,OPEN-FEM,Telangana,Bhaskar Med Coll Yenkapally,RADIO DIAGNOSIS,750000,Info not available,2000000,1,850
1,93500,Tel Govt-NS LOC,ST-GEN,Telangana,Prathima IMS Karimnagar,ORTHOPAEDICS,750000,Info not available,2000000,1,1060
1,93546,Tel Govt-Serv UNR,OPEN-FEM,Telangana,Osmania Med Coll Hyderabad,PSYCHIATRY,10000, 50686,2000000,1,4800
1,94288,Tel Govt-Serv UNR,OPEN-FEM,Telangana,SVS Med Coll Mehboobnagar,GENERAL SURGERY,750000,Info not available,2000000,1,760
1,94477,Tel Govt-NS UNR,MIN-FEM-MSM,Telangana,DrVRK Womens MedCollAziznagar,PHARMACOLOGY,430000,Info not available,2000000,1,500
1,95269,Tel Govt-NS LOC,BCA-FEM,Telangana,NIMS Hyderabad,BIOCHEMISTRY,72000, 99969,5000000,1,1498
1,96053,Tel Govt-Serv LOC,SC-GEN,Telangana,Osmania Med Coll Hyderabad,PAEDIATRICS,10000, 50686,2000000,1,4800
1,96054,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Osmania Med Coll Hyderabad,OBG,10000, 50686,2000000,1,4800
1,96370,Tel Govt-NS LOC,BCE-GEN,Telangana,Govt Med Coll Nalgonda,MICROBIOLOGY,10000, 50686,2000000,1,-
1,96479,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Prathima IMS Karimnagar,RADIO DIAGNOSIS,750000,Info not available,2000000,1,1060
1,96486,Tel Govt-NS UNR,ST-FEM,Telangana,Mediciti IMS Ghanpur,PSYCHIATRY,700000,Info not available,2000000,1,720
1,96641,Tel Govt-Serv LOC,BCD-GEN,Telangana,Mediciti IMS Ghanpur,PAEDIATRICS,-,-,-,-,720
1,97015,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Osmania Med Coll Hyderabad,GENERAL SURGERY,10000, 50686,2000000,1,4800
1,97107,Tel Govt-NS LOC,MIN-GEN-MSM,Telangana,Shadan IMSRC Peerancheru,MICROBIOLOGY,430000,Info not available,2000000,1,800
1,97127,Tel Govt-Serv LOC,BCB-GEN,Telangana,SVS Med Coll Mehboobnagar,DERMATOLOGY,750000,Info not available,2000000,1,760
1,98005,Tel Govt-Serv UNR,OPEN-GEN,Telangana,Bhaskar Med Coll Yenkapally,ORTHOPAEDICS,750000,Info not available,2000000,1,850
1,98225,Tel Govt-NS LOC,OPEN-FEM,Telangana,Kakatiya Med Coll Warangal,ANATOMY,10000, 50686,2000000,1,1150
1,98615,Tel Govt-Serv UNR,BCE-GEN,Telangana,Osmania Med Coll Hyderabad,RADIATION ONCOLOGY,10000, 50686,2000000,1,4800
1,99472,Tel Govt-NS UNR,SC-GEN,Telangana,SVS Med Coll Mehboobnagar,ANATOMY,180000,Info not available,2000000,1,760
1,99583,Tel Govt-Serv LOC,OPEN-FEM,Telangana,Kakatiya Med Coll Warangal,GENERAL SURGERY,10000, 50686,2000000,1,1150
1,99585,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Kamineni IMS Narketpally,GENERAL MEDICINE,750000,Info not available,2000000,1,1060
1,99657,Tel Govt-NS LOC,ST-GEN,Telangana,Govt Med Coll Mahabubnagar,PHARMACOLOGY,10000, 50686,2000000,1,900
1,99720,Tel Govt-Serv LOC,OPEN-FEM,Telangana,Mediciti IMS Ghanpur,RADIO DIAGNOSIS,700000,Info not available,2000000,1,720
1,100024,Tel Govt-NS LOC,ST-GEN,Telangana,Dr Patnam MRInstofMSChevella,ORTHOPAEDICS,-,-,-,-,-
1,100216,Tel Govt-NS LOC,SC-GEN,Telangana,ESIC Med CollSanath Nagar,EMERGENCY MEDICINE, 250000,107800,1000000,2,690
1,100278,Tel Govt-NS LOC,MIN-GEN-MSM,Telangana,Shadan IMSRC Peerancheru,PHYSIOLOGY,200000,Info not available,2000000,1,800
1,101202,Tel Govt-NS UNR,BCA-GEN,Telangana,Osmania Med Coll Hyderabad,BIOCHEMISTRY,10000, 50686,2000000,1,4800
1,101893,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Dr Patnam MRInstofMSChevella,DERMATOLOGY,-,-,-,-,-
1,102738,Tel Govt-NS LOC,ST-GEN,Telangana,CAIMS Karimnagar,GENERAL SURGERY,775000,Info not available,2000000,1,1000
1,103181,Tel Govt-NS LOC,MIN-GEN-MSM,Telangana,DCMS Hyderabad,BIOCHEMISTRY,216000,Info not available,2000000,1,1400
1,103182,Tel Govt-NS LOC,OPEN-FEM,Telangana,Kakatiya Med Coll Warangal,BIOCHEMISTRY,10000, 50686,2000000,1,1150
1,103383,Tel Govt-Serv LOC,BCA-GEN,Telangana,CAIMS Karimnagar,RADIO DIAGNOSIS,775000,Info not available,2000000,1,1000
1,103548,Tel Govt-NS LOC,BCA-FEM,Telangana,Kamineni IMS Narketpally,PATHOLOGY,430000,Info not available,2000000,1,1060
1,103636,Tel Govt-NS LOC,OPEN-GEN,Telangana,Govt Med Coll Nalgonda,PHYSIOLOGY,10000, 50686,2000000,1,-
1,104474,Tel Govt-NS LOC,SC-FEM,Telangana,CAIMS Karimnagar,SPM,430000,Info not available,2000000,1,1000
1,105771,Tel Govt-NS UNR,OPEN-GEN,Telangana,MNR Med Coll Sangareddy,PHYSIOLOGY,189000,Info not available,2000000,1,760
1,88047,Tel Govt-Serv UNR,BCA-GEN,Telangana,Osmania Med Coll Hyderabad,OBG,10000, 50686,2000000,1,4800
1,88433,Tel Govt-NS LOC,SC-FEM,Telangana,Rajiv Gandhi IMS Adilabad,PHARMACOLOGY,10000, 50686,2000000,1,Info Not Availbale
1,89135,Tel Govt-NS LOC,SC-FEM,Telangana,Govt Med Coll Mahabubnagar,MICROBIOLOGY,10000, 50686,2000000,1,900
1,89381,Tel Govt-Serv LOC,BCB-GEN,Telangana,Gandhi Med Coll Secunderabad,RADIO DIAGNOSIS,10000, 50686,2000000,1,1200
1,89483,Tel Govt-NS LOC,OPEN-GEN,Telangana,Govt Med Coll Nalgonda,BIOCHEMISTRY,10000, 50686,2000000,1,-
1,89907,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Osmania Med Coll Hyderabad,TBRD,10000, 50686,2000000,1,4800
1,91157,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Malla Reddy IMS Hyderabad,PAEDIATRICS,700000,Info not available,2000000,1,940
1,91528,Tel Govt-NS LOC,OPEN-FEM,Telangana,Govt Med Coll Suryapet,BIOCHEMISTRY,10000, 50686,2000000,1,-
1,91611,Tel Govt-Serv UNR,SC-GEN,Telangana,Malla Reddy IMS Hyderabad,PAEDIATRICS,700000,Info not available,2000000,1,940
1,91632,Tel Govt-Serv LOC,ST-GEN,Telangana,SVS Med Coll Mehboobnagar,RADIO DIAGNOSIS,750000,Info not available,2000000,1,760
1,91708,Tel Govt-Serv LOC,ST-GEN,Telangana,Surabhi InstituteofMSSiddipet,GENERAL MEDICINE,775000,Info not available,2000000,1,-
1,92491,Tel Govt-Serv LOC,BCB-GEN,Telangana,Kakatiya Med Coll Warangal,TBRD,10000, 50686,2000000,1,1150
1,92673,Tel Govt-Serv UNR,BCD-GEN,Telangana,Osmania Med Coll Hyderabad,GENERAL SURGERY,10000, 50686,2000000,1,4800
1,93124,Tel Govt-NS LOC,ST-FEM,Telangana,Kamineni (KAMSRC) Hyderabad,GENERAL SURGERY,700000,Info not available,2000000,1,650
1,93439,Tel Govt-Serv LOC,OPEN-FEM,Telangana,Bhaskar Med Coll Yenkapally,RADIO DIAGNOSIS,750000,Info not available,2000000,1,850
1,93500,Tel Govt-NS LOC,ST-GEN,Telangana,Prathima IMS Karimnagar,ORTHOPAEDICS,750000,Info not available,2000000,1,1060
1,93546,Tel Govt-Serv UNR,OPEN-FEM,Telangana,Osmania Med Coll Hyderabad,PSYCHIATRY,10000, 50686,2000000,1,4800
1,94288,Tel Govt-Serv UNR,OPEN-FEM,Telangana,SVS Med Coll Mehboobnagar,GENERAL SURGERY,750000,Info not available,2000000,1,760
1,94477,Tel Govt-NS UNR,MIN-FEM-MSM,Telangana,DrVRK Womens MedCollAziznagar,PHARMACOLOGY,430000,Info not available,2000000,1,500
1,95269,Tel Govt-NS LOC,BCA-FEM,Telangana,NIMS Hyderabad,BIOCHEMISTRY,72000, 99969,5000000,1,1498
1,96053,Tel Govt-Serv LOC,SC-GEN,Telangana,Osmania Med Coll Hyderabad,PAEDIATRICS,10000, 50686,2000000,1,4800
1,96054,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Osmania Med Coll Hyderabad,OBG,10000, 50686,2000000,1,4800
1,96370,Tel Govt-NS LOC,BCE-GEN,Telangana,Govt Med Coll Nalgonda,MICROBIOLOGY,10000, 50686,2000000,1,-
1,96479,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Prathima IMS Karimnagar,RADIO DIAGNOSIS,750000,Info not available,2000000,1,1060
1,96486,Tel Govt-NS UNR,ST-FEM,Telangana,Mediciti IMS Ghanpur,PSYCHIATRY,700000,Info not available,2000000,1,720
1,96641,Tel Govt-Serv LOC,BCD-GEN,Telangana,Mediciti IMS Ghanpur,PAEDIATRICS,-,-,-,-,720
1,97015,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Osmania Med Coll Hyderabad,GENERAL SURGERY,10000, 50686,2000000,1,4800
1,97107,Tel Govt-NS LOC,MIN-GEN-MSM,Telangana,Shadan IMSRC Peerancheru,MICROBIOLOGY,430000,Info not available,2000000,1,800
1,97127,Tel Govt-Serv LOC,BCB-GEN,Telangana,SVS Med Coll Mehboobnagar,DERMATOLOGY,750000,Info not available,2000000,1,760
1,98005,Tel Govt-Serv UNR,OPEN-GEN,Telangana,Bhaskar Med Coll Yenkapally,ORTHOPAEDICS,750000,Info not available,2000000,1,850
1,98225,Tel Govt-NS LOC,OPEN-FEM,Telangana,Kakatiya Med Coll Warangal,ANATOMY,10000, 50686,2000000,1,1150
1,98615,Tel Govt-Serv UNR,BCE-GEN,Telangana,Osmania Med Coll Hyderabad,RADIATION ONCOLOGY,10000, 50686,2000000,1,4800
1,99472,Tel Govt-NS UNR,SC-GEN,Telangana,SVS Med Coll Mehboobnagar,ANATOMY,180000,Info not available,2000000,1,760
1,99583,Tel Govt-Serv LOC,OPEN-FEM,Telangana,Kakatiya Med Coll Warangal,GENERAL SURGERY,10000, 50686,2000000,1,1150
1,99585,Tel Govt-Serv LOC,OPEN-GEN,Telangana,Kamineni IMS Narketpally,GENERAL MEDICINE,750000,Info not available,2000000,1,1060
1,99657,Tel Govt-NS LOC,ST-GEN,Telangana,Govt Med Coll Mahabubnagar,PHARMACOLOGY,10000, 50686,2000000,1,900
1,99720,Tel Govt-Serv LOC,OPEN-FEM,Telangana,Mediciti IMS Ghanpur,RADIO DIAGNOSIS,700000,Info not available,2000000,1,720
1,100024,Tel Govt-NS LOC,ST-GEN,Telangana,Dr Patnam MRInstofMSChevella,ORTHOPAEDICS,-,-,-,-,-
1,100216,Tel Govt-NS LOC,SC-GEN,Telangana,ESIC Med CollSanath Nagar,EMERGENCY MEDICINE, 250000,107800,1000000,2,690
1,100278,Tel Govt-NS LOC,MIN-GEN-MSM,Telangana,Shadan IMSRC Peerancheru,PHYSIOLOGY,200000,Info not available,2000000,1,800
1,101202,Tel Govt-NS UNR,BCA-GEN,Telangana,Osmania Med Coll Hyderabad,BIOCHEMISTRY,10000, 50686,2000000,1,4800
